DataID,RiverID,SiteID,RiverSiteID,Continent,Country,RiverName,Biome,Realm,Eco_Biome,Conti_Biome,lon_ori,lat_ori,lon_HGV3,lat_HGV3,lon_HSV3,lat_HSV3,biodiv_ori,biodiv_rec,catch_area,elev,discharge,cum_prec,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,V_lc1,V_lc2,V_lc3,V_lc4,anthromes2017,gHM,HFP2009,HFP_Lights2009,HFP_Population2010,autocor
D022,NR096,S014,NR096_S014,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.283669975,47.37010263,9.282070977,47.37432855,9.28296,47.3699,7,10,2.4132676,852,0.653,3225.1448,7.46875,7.7791667,31.751701,635.10803,20.849998,-3.65,24.5,15.333333,0.79999995,15.333333,-0.18333334,1332.5,164,68,30.039385,476,226,476,228,0.06460026,0.38765603,1.744292,0.38761175,23,0.6901,43,9,8,1130.39975176889
D022,NR096,S015,NR096_S015,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.26365505,47.35953465,9.26131366,47.36130497,9.261984377,47.36045178,5,5,1.913696,910.5,0.653,2615.5244,7.20625,7.7166667,31.887053,628.2312,20.45,-3.8,24.25,15,0.5833334,15,-0.325,1374,169,71.5,29.237968,488.5,236.5,488.5,239.5,0,0.32315105,1.8094846,0.06463089,23,0.562565,25.8525,8,7,1130.39975176889
D022,NR096,S016,NR096_S016,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.083250466,47.39347868,9.081251719,47.39287192,9.08357,47.3922,5,6,443.95584,630.5,13.601,666890.6,8.454166,8.033334,31.803385,661.44586,22.4,-2.9,25.3,16.583332,1.6,16.583332,0.36666667,1202,146,63,27.950008,425,209,425,219,7.766511,214.61389,214.95853,5.6275086,32,0.59762,26,7,7,1130.39975176889
D022,NR096,S017,NR096_S017,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.12179126,47.37399532,9.12179126,47.37429989,9.122078973,47.37465692,6,5,110.995224,692,3.863,156722.8,8.164583,7.866667,31.676735,650.15454,21.8,-3.05,24.85,16.175,1.3916667,16.175,0.25,1244,153,65,28.649586,443.5,215.5,443.5,223,1.1637809,61.118816,49.598988,0.969402,32,0.493766,19.3187,5,6,1130.39975176889
D022,NR096,S018,NR096_S018,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.17771209,47.36074609,9.177750161,47.36120295,9.178043125,47.36136625,5,4,6.7644844,879,0.499,9186.709,7.3625,7.5666666,31.54762,626.2919,20.5,-3.5,24,15.133333,0.7833333,15.133333,-0.13333337,1362,166,71,28.683493,482,236,482,241,0,4.8472238,1.7444794,0.51686335,23,0.491369,21.2541,6,7,1130.39975176889
D022,NR096,S019,NR096_S019,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.176073026,47.35995532,9.177043846,47.36014568,9.176355535,47.36128491,4,4,6.7644844,879,0.499,9186.709,7.3625,7.5666666,31.54762,626.2919,20.5,-3.5,24,15.133333,0.7833333,15.133333,-0.13333337,1362,166,71,28.683493,482,236,482,241,0,4.8472238,1.7444794,0.51686335,23,0.491369,21.2541,6,7,1130.39975176889
D022,NR096,S020,NR096_S020,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.128803735,47.35653445,9.128803735,47.35653445,9.12961,47.3565,5,4,87.22618,759,3.62,125587.07,7.883333,7.8166666,31.768707,642.6979,21.3,-3.3,24.599998,15.8,1.1666666,15.8,0.06666664,1304,160,68,28.67271,464,226,464,232,0.90535957,45.157627,41.71663,0.3232939,32,0.500784,19.3187,5,6,1130.39975176889
D022,NR096,S021,NR096_S021,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.153373004,47.32600943,9.152801933,47.3270156,9.15287,47.3272,4,4,71.52643,820,0.415,104470.375,7.65625,7.8416667,31.893631,638.96497,21,-3.6,24.6,15.516666,0.9666667,15.516666,-0.09166666,1334,163,69.5,28.971672,474,231,474,236,0.45281065,34.811935,35.251556,0.1940015,32,0.503625,11.3187,5,6,1130.39975176889
D022,NR096,S022,NR096_S022,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.153388656,47.32575549,9.152817585,47.32676166,9.15289,47.3269,5,4,71.52643,820,0.415,104470.375,7.65625,7.8416667,31.893631,638.96497,21,-3.6,24.6,15.516666,0.9666667,15.516666,-0.09166666,1334,163,69.5,28.971672,474,231,474,236,0.45281065,34.811935,35.251556,0.1940015,32,0.503625,11.3187,5,6,1130.39975176889
D022,NR096,S023,NR096_S023,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.17307552,47.31752259,9.173729872,47.3183554,9.1739865,47.31857614,4,3,51.565617,827,0.916,76494.91,7.5479164,7.8583336,31.933243,637.9271,20.9,-3.7,24.6,15.408333,0.83333325,15.408333,-0.17500001,1346,165,70,29.089046,478,232.5,478,236.5,0.19412386,27.245125,24.70921,0.1940015,32,0.50656,10.2799,4,6,1130.39975176889
D022,NR096,S024,NR096_S024,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.181629705,47.31452372,9.181808165,47.31380988,9.181972642,47.31394797,5,5,49.860043,864.5,0.65,74387.06,7.3729167,7.820833,31.924603,634.3771,20.650002,-3.8,24.5,15.183333,0.6583333,15.183333,-0.28333333,1366.5,168,71.5,29.044882,485.5,236.5,485.5,240.5,0.25882277,27.116554,22.316505,0.1293264,32,0.50656,10.2683,4,6,1130.39975176889
D022,NR096,S025,NR096_S025,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.22793462,47.32949441,9.22793462,47.32949441,9.228072768,47.32864339,5,5,5.609681,962,0.65,7975.287,6.991667,7.7166667,32.078102,624.39,20.1,-4,24.1,14.716667,0.38333336,14.716667,-0.48333332,1412,172,76,28.2942,498,247,498,251,0,1.6810358,4.202484,0,32,0.490873,11.4367,5,6,1130.39975176889
D022,NR096,S026,NR096_S026,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.188814111,47.29883261,9.189527949,47.29883261,9.18881,47.2988,6,6,12.252527,988.5,0.334,18516.547,6.8375,7.6625004,31.976555,621.704,19.95,-4.1,24.05,14.533333,0.24166664,14.533333,-0.5833334,1441,175.5,78.5,28.015411,507,254,507,258,0,8.152806,4.0757213,0,32,0.460748,7.31868,2,5,1130.39975176889
D022,NR096,S027,NR096_S027,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.185647675,47.29934666,9.186183054,47.30029844,9.1862,47.2996,6,4,32.91684,944,0.518,50656.51,7.025,7.733333,31.955923,624.8944,20.1,-4,24.1,14.75,0.4,14.75,-0.45000002,1427,175,76,28.391668,503,250,503,253,0.12945898,23.2353,9.188638,0,32,0.460748,7.31868,2,5,1130.39975176889
D022,NR096,S028,NR096_S028,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.223974025,47.30241883,9.223838056,47.30204491,9.223851027,47.30311384,5,5,2.7015707,1066.5,0.118,4017.699,6.520833,7.6541667,32.072952,616.47815,19.5,-4.3,23.85,14.166666,-0.008333337,14.166666,-0.76666665,1490.5,180.5,83,27.171623,520,267,520,270.5,0,1.0997249,1.6172141,0,32,0.445425,9.75751,4,5,1130.39975176889
D022,NR096,S029,NR096_S029,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.19183154,47.28513138,9.191865532,47.28544581,9.192134571,47.28538554,5,5,14.396574,1061,0.653,22859.385,6.554167,7.5666666,31.990356,614.4897,19.5,-4.3,23.7,14.183333,0.03333332,14.183333,-0.73333335,1489,180,83,27.144356,521,266,521,271,0.12945898,11.263756,3.55985,0,32,0.430194,6.52698,1,5,1130.39975176889
D022,NR096,S030,NR096_S030,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.203483701,47.47476937,9.203483701,47.47476937,9.203930757,47.47542091,6,8,713.6518,541.5,29.156,990615.94,8.908333,8.316667,31.891005,678.44824,23.25,-2.8,26.05,17.283333,1.9250001,17.283333,0.6,1084,132,57,28.060196,382,187,382,196,22.930271,274.08105,387.9978,29.826977,23,0.700257,23,7,7,1130.39975176889
D022,NR096,S031,NR096_S031,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.203701058,47.46550712,9.20373675,47.46625665,9.20399,47.4663,5,5,17.085556,592,0.734,19591.664,8.670834,8.224999,31.879845,670.0287,22.8,-3,25.8,16.916666,1.7499999,16.916666,0.48333332,1124,138,58,28.654089,399,193,399,200,0.06452875,1.2903808,14.840683,0.9032663,23,0.749767,19,7,7,1130.39975176889
D022,NR096,S032,NR096_S032,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.195224212,47.47034569,9.194974369,47.47130937,9.19522,47.4703,5,8,693.41473,531,29.156,967582.44,8.966666,8.325,31.875792,680.4288,23.3,-2.8,26.099998,17.333334,1.9666667,17.333334,0.6166667,1082,132,57,27.970118,381,187,381,196,22.736765,272.66174,370.19073,28.665735,23,0.749767,23,7,7,1130.39975176889
D022,NR096,S033,NR096_S033,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.154152759,47.45549321,9.153914813,47.45549321,9.15433,47.4537,5,8,682.3258,528,3.424,955513.5,8.964583,8.3,31.813845,682.3144,23.4,-2.7,26.1,17.375,1.9666667,17.375,0.6166667,1089,132.5,58,28.024773,384.5,189,384.5,200,22.156223,270.14587,362.90192,28.085148,23,0.730306,35,9,8,1130.39975176889
D022,NR096,S034,NR096_S034,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.124180246,47.45833949,9.124465781,47.45905333,9.12518,47.4594,6,7,577.40936,536,0.544,825547.9,8.95,8.341666,31.933844,681.1371,23.3,-2.8,26.099998,17.35,1.9499999,17.35,0.5833334,1076,131,57,27.819149,380,187,380,197,18.283676,243.73183,300.85645,15.561813,23,0.788401,31,9,8,1130.39975176889
D022,NR096,S035,NR096_S035,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.103921032,47.46456243,9.105277325,47.46484797,9.1062,47.4646,5,6,2.0080562,575,0.286,2190.6484,8.733334,8.266666,31.917633,675.3798,23,-2.9,25.9,17.066668,1.8000001,17.066668,0.46666667,1091,132,57,27.974588,385,189,385,199,0,0.2578969,1.2896514,0.38690668,23,0.811963,35,9,8,1130.39975176889
D022,NR096,S036,NR096_S036,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.096636531,47.46089667,9.096743607,47.46036129,9.09622,47.462,5,6,546.2237,534,23.327,790269.7,8.918751,8.295834,31.858952,680.65607,23.3,-2.8,26.099998,17.291666,1.925,17.291666,0.5583333,1088.5,131,58,27.40543,382,191,382,201.5,15.832951,241.73245,275.38947,13.627195,23,0.741309,35,9,8,1130.39975176889
D022,NR096,S037,NR096_S037,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.041181199,47.45182413,9.041181199,47.45182413,9.04118,47.4518,7,7,3.5353498,589,0.653,3954.3794,8.65,8.166667,31.653748,672.5866,22.8,-2.9,25.8,16.933332,1.7333332,16.933332,0.41666666,1121,135,60,27.443851,394,197,394,208,0.64497745,0.5804896,0.70956415,1.4189135,23,0.839445,45,10,9,1130.39975176889
D022,NR096,S038,NR096_S038,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.035065629,47.44691068,9.034446969,47.44698206,9.03453,47.4471,5,6,14.022437,648.5,0.458,16879.178,8.354167,8.0625,31.755953,663.26306,22.349998,-3.1,25.45,16.541666,1.5,16.541666,0.27500004,1168.5,141,62,27.53637,412,204.5,412,215.5,0.32266417,5.3562946,8.196638,0.19363053,23,0.799086,41,10,9,1130.39975176889
D022,NR096,S039,NR096_S039,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.037280453,47.42364158,9.037280453,47.42364158,9.03728,47.4236,3,4,4.3693705,737,0.653,5394.0273,7.9541664,8.104167,32.273094,650.4824,21.75,-3.4,25.099998,16.008333,1.2,16.008333,0.07499999,1236,148.5,66.5,27.148243,433,218.5,433,228.5,0.25823423,0.51639694,3.3569388,0.25824445,23,0.548203,29.6295,9,9,1130.39975176889
D022,NR096,S040,NR096_S040,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.076098798,47.40875829,9.076098798,47.40875829,9.0761,47.4088,5,6,485.45358,623,1.177,719660.6,8.4625,8.158334,32.058823,662.4347,22.4,-3,25.5,16.616667,1.6,16.616667,0.36666667,1186,144,62,27.635347,418,207,418,217,8.542228,226.56766,244.73892,6.3376446,32,0.761123,38,8,8,1130.39975176889
D022,NR096,S041,NR096_S041,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.040188413,47.37359153,9.038617969,47.37544751,9.039299243,47.3754412,6,4,22.833948,745,0.414,30535.533,7.891667,7.9,31.894243,644.3842,21.5,-3.3,24.8,15.85,1.1833333,15.85,0.100000024,1271,153,68,27.42994,447,225,447,235,0,9.694776,12.792566,0,32,0.506788,15.7282,7,6,1130.39975176889
D022,NR096,S042,NR096_S042,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.013367009,47.37075781,9.013367009,47.37075781,9.01463,47.3713,5,4,15.978955,815.5,0.414,21716.016,7.5791664,7.6416664,31.578089,632.3922,20.849998,-3.4,24.199999,15.391666,0.9666667,15.391666,-0.033333343,1325,159.5,71.5,27.17892,465,236,465,245,0,9.566351,6.074194,0,32,0.472391,11.6815,5,6,1130.39975176889
D022,NR096,S043,NR096_S043,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.203003214,47.27726272,9.203657566,47.27791707,9.203713838,47.27787107,5,4,12.882141,1123,0.653,20651.445,5.9958334,7.491667,32.01377,602.95703,18.7,-4.6,23.349998,13.5,-0.4416666,13.5,-1.0583333,1585.5,189,91.5,25.870152,545.5,289,545.5,294,0.12945898,10.551841,2.7833104,0,32,0.414243,5.52698,0,5,1130.39975176889
D022,NR096,S044,NR096_S044,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.001072098,47.35076733,9.001904909,47.35064836,9.00226,47.3511,6,7,6.1906977,988,0.414,8794.434,6.9166665,7.4333334,31.573277,611.3262,19.8,-3.7,23.5,14.533333,0.50000006,14.533333,-0.31666663,1433,171,81,25.940355,497,261,497,270,0,5.4302673,0.9696199,0,32,0.456501,8.4367,3,5,1130.39975176889
D022,NR096,S045,NR096_S045,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.000316529,47.3483819,9.000287975,47.34862461,9.00032,47.3484,5,5,4.6663055,966,0.414,6628.014,6.9416666,7.4,31.565659,612.7206,19.8,-3.7,23.5,14.583334,0.48333335,14.583334,-0.31666663,1420,170,80,25.66822,491,259,491,269,0,4.395918,0.77571356,0,32,0.456501,8.41508,3,5,1130.39975176889
D022,NR096,S046,NR096_S046,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.082816563,47.3751731,9.082846306,47.37460798,9.08282,47.3752,6,5,308.08786,663,13.601,478679.1,8.277083,8.020834,31.83495,655.4867,22.1,-3.05,25.2,16.35,1.4666667,16.35,0.2916667,1243,152.5,65.5,28.164536,441,218,441,226.5,6.086561,147.3566,148.69675,4.3997087,32,0.59233,15.6295,7,7,1130.39975176889
D022,NR096,S047,NR096_S047,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.070604159,47.37476789,9.071169281,47.37458943,9.07114,47.3753,4,4,3.8385715,722,0.653,4918.6465,8.045834,8.116667,32.224464,650.0995,21.8,-3.3,25.099998,16.066666,1.2833334,16.066666,0.15000002,1264,153,67,27.89024,447,222,447,232,0.38771725,0.71083426,2.5200841,0.06462068,32,0.59233,26,7,7,1130.39975176889
D022,NR096,S048,NR096_S048,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.084081675,47.34932412,9.084081675,47.34932412,9.08432,47.3493,5,5,296.30313,695,0.828,463749.9,8.19375,7.9083333,31.719898,651.54675,21.9,-3.1,25,16.216667,1.4166667,16.216667,0.27500004,1269,156,67,28.222147,451.5,223,451.5,231.5,5.4402685,147.16487,142.10495,3.882732,32,0.543929,25,6,7,1130.39975176889
D022,NR096,S049,NR096_S049,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.076175132,47.34574809,9.075591824,47.34627429,9.07617,47.3465,5,6,21.352814,741.5,0.828,29669.652,7.960417,7.883333,31.7308,644.1266,21.5,-3.25,24.75,15.908334,1.2416666,15.908334,0.15000002,1297,158.5,68.5,27.868416,461,228.5,461,237,0.12935701,13.450937,8.533989,0,32,0.577908,30,7,7,1130.39975176889
D022,NR096,S050,NR096_S050,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.081358455,47.33324728,9.081236083,47.33292095,9.08273,47.3327,5,5,271.54636,761,0.277,430007.84,8.0875,7.8416667,31.639004,646.57886,21.6,-3.1,24.7,16.05,1.35,16.05,0.2166667,1297,161,68,28.42827,464,229,464,236,5.311153,133.26106,130.85529,3.7534533,32,0.610298,26,7,7,1130.39975176889
D022,NR096,S051,NR096_S051,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.119122226,47.30645725,9.119122226,47.30645725,9.118786875,47.30716625,3,2,1.7407267,956.5,0.653,2467.2786,7.0895834,7.7666664,32.16018,623.1906,20.25,-3.9,24.15,14.833334,0.54999995,14.833334,-0.35,1424,172,77.5,27.527264,499.5,252.5,499.5,259,0.064678505,0.1293502,1.6171497,0,32,0.508691,13.3395,5,7,1130.39975176889
D022,NR096,S052,NR096_S052,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.09239235,47.28596901,9.091607128,47.28632593,9.09054,47.2869,4,4,16.511389,796,0.743,23820.896,7.7083335,7.766667,31.578947,640.5372,21.1,-3.5,24.6,15.6,0.9666667,15.6,-0.083333336,1370,169,73,28.028782,487,244,487,250,0,8.286244,8.997276,0.06474308,32,0.686177,37,8,7,1130.39975176889
D022,NR096,S053,NR096_S053,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.045056143,47.26454591,9.045154041,47.26445889,9.04506,47.2645,4,4,4.6776924,961,0.743,6812.3545,7.170833,7.6833334,31.927298,625.34155,20.3,-3.8,24.099998,14.916666,0.5833333,14.916666,-0.3166667,1440,176,79,27.136925,505,260,505,265,0,1.8120518,2.9773626,0,32,0.491157,21,5,7,1130.39975176889
D022,NR096,S054,NR096_S054,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.049759055,47.26228962,9.04885486,47.26209926,9.049343594,47.26384665,4,4,1.561878,914,0.653,2297.8042,6.8624997,7.6416664,32.107845,615.3939,19.8,-4,23.8,14.516666,0.36666662,14.516666,-0.43333337,1478,178,83,26.560165,515,267,515,275,0,1.359822,0.19423264,0,32,0.514423,16,4,7,1130.39975176889
D022,NR096,S055,NR096_S055,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.097571958,47.28820489,9.097928877,47.2894898,9.09695,47.288,5,4,225.10397,757,0.743,364449.84,7.9104166,7.8416667,31.563263,646.13416,21.4,-3.4,24.8,15.841667,1.1583333,15.841667,0.049999952,1335,165.5,70,28.177177,476,235.5,476,241,4.0157285,110.6769,109.17268,1.6187161,32,0.607397,30,7,7,1130.39975176889
D022,NR096,S056,NR096_S056,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.119806161,47.24534418,9.119687188,47.24474931,9.11981,47.2453,6,4,2.367,1080,0.653,3738.1238,6.239583,7.3458333,31.531982,604.81775,18.95,-4.35,23.3,13.791666,-0.18333337,13.791666,-0.825,1566.5,187,90,25.417904,538,286.5,538,292,0,1.7489939,0.5181688,0,52,0.519544,13.6295,5,6,1130.39975176889
D022,NR096,S057,NR096_S057,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.130144821,47.25504255,9.130144821,47.25504255,9.13045933,47.25476205,6,4,18.86467,980.5,0.4255,30044.379,6.9375,7.491667,31.32791,621.1013,19.95,-4,23.95,14.641666,0.35,14.641666,-0.4583333,1458,177.5,79.5,27.562143,512.5,259.5,512.5,265,0.06475327,14.319508,3.8218384,0,32,0.738887,23,5,6,1130.39975176889
D022,NR096,S058,NR096_S058,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.140735668,47.21899519,9.13940317,47.21942349,9.14074,47.219,4,4,7.903861,1291,0.709,13255.392,5.575,7.1833334,31.142258,593.6698,18,-4.8,22.8,13.008333,-0.76666665,13.008333,-1.2666667,1665.5,195,99.5,24.092909,562,308,562,315.5,0,6.804781,1.0369759,0,52,0.314361,8.41508,1,6,1130.39975176889
D022,NR096,S059,NR096_S059,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.137955981,47.21672386,9.1385603,47.2164001,9.13787,47.2165,2,3,7.798888,1300,0.709,13104.862,5.5333333,7.15,31.14815,591.8858,17.9,-4.8,22.7,12.95,-0.78333336,12.95,-1.2666667,1678,196,100,24.018703,564,310,564,318,0,6.416146,0.77774554,0,52,0.314361,8.41508,1,6,1130.39975176889
D022,NR096,S060,NR096_S060,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.134547267,47.25733932,9.134632248,47.25805316,9.13455,47.258,3,3,181.77032,781,7.889,300527.66,7.695833,7.766667,31.443995,639.9945,21,-3.5,24.5,15.566667,0.9333333,15.566667,-0.066666685,1370,169,72,28.385769,488,240,488,244,4.27593,83.21887,95.13082,0.45348686,32,0.556234,23,5,6,1130.39975176889
D022,NR096,S061,NR096_S061,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.188604023,47.23394697,9.186289147,47.23462342,9.1886,47.2339,5,4,159.26692,868.5,0.77699995,267625.12,7.395833,7.833333,31.747639,635.397,20.7,-3.9,24.6,15.216666,0.65,15.216666,-0.26666674,1395,173,74,28.553507,496,245,496,248,3.6282134,75.38367,79.58917,0.45348686,32,0.491812,25,4,5,1130.39975176889
D022,NR096,S062,NR096_S062,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.185861176,47.23320769,9.185551846,47.23304113,9.18539,47.2335,4,5,158.39249,881,1.313,266404.97,7.383333,7.825,31.747639,634.0005,20.6,-3.9,24.6,15.183333,0.6499999,15.183333,-0.28333342,1399,173,74,28.553507,496,245,496,248,3.9521558,74.99483,78.74717,0.45348686,32,0.539029,26,5,5,1130.39975176889
D022,NR096,S063,NR096_S063,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.23579425,47.24449958,9.236365321,47.24449958,9.23579,47.2445,2,2,21.08514,1157,1.313,35302.906,6.0916667,7.5458336,31.824482,612.39136,18.95,-4.8,23.7,13.691667,-0.47500002,13.691667,-1.1333333,1550,188.5,88.5,26.901356,540,279,540,282.5,0.06478044,13.341948,7.6429443,0,32,0.402372,13,0,5,1130.39975176889
D022,NR096,S064,NR096_S064,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.198047969,47.22375256,9.197119979,47.22318149,9.19888,47.2236,4,3,120.67204,940,5.116,205232.45,7.0645833,7.7541666,31.861801,627.88574,20.2,-4.05,24.3,14.783333,0.41666672,14.783333,-0.44999996,1428,176,76,28.710451,506,249,506,253.5,3.5634258,54.719982,62.164978,0.06478723,32,0.580538,18,4,5,1130.39975176889
D022,NR096,S065,NR096_S065,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.188538412,47.19527401,9.188538412,47.19476413,9.18854,47.1953,4,3,11.489787,1200,0.183,19451.762,5.8791666,7.3166666,31.46976,602.43616,18.5,-4.7,23.2,13.4,-0.5666666,13.4,-1.1166666,1592,191,91,26.10651,550,286,550,293,0.12970681,8.234274,3.3066094,0,32,0.295032,9.8525,3,5,1130.39975176889
D022,NR096,S066,NR096_S066,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.190483704,47.19377431,9.190436115,47.19520199,9.19205,47.1955,6,4,14.874453,1269,0.523,25114.23,5.6458335,7.275,31.571218,595.9612,18.1,-4.8,23,13.083333,-0.75000006,13.083333,-1.25,1634,194,97,25.144724,559,301,559,307,0,10.956848,3.9546688,0,32,0.295032,9.8525,3,5,1130.39975176889
D022,NR096,S067,NR096_S067,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.253089716,47.18639524,9.252946948,47.18775153,9.2512,47.1864,4,4,65.13484,1196.5,2.278,113175.04,5.864583,7.6,31.916,605.86365,18.65,-4.9,23.55,13.391666,-0.775,13.391666,-1.2583334,1563.5,189.5,91,26.291557,542.5,284.5,542.5,289,3.3036458,21.198986,41.550194,0,32,0.434869,10,1,4,1130.39975176889
D022,NR096,S068,NR096_S068,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.255611171,47.1868053,9.255611171,47.1868053,9.25561,47.1868,6,4,64.87225,1162,2.278,112800.23,5.9541664,7.6,31.932774,609.79675,18.8,-4.9,23.699999,13.516666,-0.7666667,13.516666,-1.2333333,1557,189,89,26.311054,540,284,540,285,3.88763,19.903784,42.264385,0,32,0.434869,15,2,4,1130.39975176889
D022,NR096,S069,NR096_S069,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.303090712,47.19691067,9.304161469,47.1963158,9.30193,47.1972,5,5,45.303547,1150,0.451,79082.78,5.9166665,7.75,32.157677,616.36707,18.9,-5.2,24.099998,13.566667,-0.73333335,13.566667,-1.4166666,1523,187,87,27.030529,533,276,533,279,3.4984245,11.928283,30.85205,0,32,0.487806,17.7118,5,4,1130.39975176889
D022,NR096,S070,NR096_S070,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.303150616,47.1952219,9.303210103,47.1961142,9.30395,47.1953,5,5,45.315216,1140,0.451,79099.125,5.9416666,7.75,32.174965,617.0089,18.95,-5.2,24.15,13.583333,-0.73333335,13.583333,-1.3916667,1522,186.5,87,27.050468,532.5,275.5,532.5,279,3.109179,11.668617,30.462873,0,32,0.487806,17.7118,5,4,1130.39975176889
D022,NR096,S071,NR096_S071,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.118184038,47.40802368,9.118362498,47.40725036,9.11812,47.407,4,3,2.167611,730,0.653,2696.1108,8,7.8333335,31.7139,646.849,21.6,-3.1,24.7,16,1.2833333,16,0.18333332,1231,150,65,28.1856,436,215,436,223,0.12912902,1.0976665,0.9685409,0,32,0.570689,13.4367,5,7,1130.39975176889
D022,NR096,S072,NR096_S072,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.040891185,47.31539665,9.050599386,47.31710986,9.045629886,47.31711321,5,3,1.2689972,968,0.653,1850.9966,7.0041666,7.5583334,31.938484,615.3065,20,-3.7,23.7,14.683333,0.55,14.683333,-0.28333333,1437,174,80,26.385796,501,260,501,267,0,0.3880234,0.97011286,0,32,0.485399,12.6295,5,6,1130.39975176889
D022,NR096,S073,NR096_S073,EU,Switzerland,Thur River,2,Palearctic,PA04,EU2,9.292968172,47.25291175,9.297322586,47.24862872,9.297110262,47.24790313,6,5,1.9467666,1326,0.653,3411.0566,5.195833,7.383333,31.944445,597.78174,17.8,-5.4,23.1,12.65,-1.2166667,12.65,-1.7,1674,200,101,25.24956,572,310,572,316,0.38860112,1.1657557,0.4533476,0,32,0.410094,13.0869,0,5,1130.39975176889
D058,NR097,S001,NR097_S001,EU,Spain,Sella River,2,Palearctic,PA04,EU2,-5.17204,43.125,-5.17204,43.125,-5.172111384,43.12553538,0,0,10.329855,1454,0.252,10836.762,7.4666667,7.8583336,33.94661,555.5867,21,-2.2,23.1,2.1333334,14.683333,14.683333,1.1999999,1039,118,47,27.994915,337,164,164,318,0,10.934069,0,0,53,0.157358,3.41508,0,2,4894.81774449964
